OrderDetailID,OrderID,ProductID,Quantity,Price,UnitPrice,CustomerID,OrderDate,OrderYear,OrderMonth,OrderQuarter,ProductName,Category,PriceSegment,CustomerName
211,590,296,10,11905970.0,1190597.0,300,2023-01-12,2023,1,1,Target Proactive Relationships,Clothing,Premium,
212,1253,151,3,8241714.0,2747238.0,11,2024-11-29,2024,11,4,Synthesize Distributed Systems,Clothing,Luxury,Quang Hải Phạm
213,1660,242,18,41763996.0,2320222.0,218,2024-09-12,2024,9,3,Reinvent Real-Time Architectures,Sports,Luxury,Yến Vũ
214,1288,274,2,7506702.0,3753351.0,262,2024-02-09,2024,2,1,Grow Cutting-Edge Technologies,Sports,Luxury,
215,1611,97,3,13166922.0,4388974.0,22,2024-11-06,2024,11,4,Drive Strategic Convergence,Electronics,Luxury,
216,438,213,19,43037432.0,2265128.0,391,2023-04-28,2023,4,2,Repurpose Cutting-Edge Interfaces,Sports,Luxury,
217,721,251,6,25869066.0,4311511.0,175,2023-06-08,2023,6,2,Incubate Cross-Platform Platforms,Electronics,Luxury,Anh Phúc Lê
218,437,138,10,38185680.0,3818568.0,493,2024-09-11,2024,9,3,Empower Enterprise Architectures,Food,Luxury,Châu Bùi
219,1104,19,3,3588687.0,1196229.0,309,2023-06-17,2023,6,2,Strategize B2B Partnerships,Clothing,Premium,Cô Hạnh Nguyễn
220,1659,103,6,26187846.0,4364641.0,402,2023-07-30,2023,7,3,Strategize Web-Enabled Action-Items,Sports,Luxury,
221,42,223,18,9085158.0,504731.0,359,2023-05-07,2023,5,2,Revolutionize Out-Of-The-Box Action-Items,Clothing,Premium,
222,834,289,16,38916768.0,2432298.0,397,2023-03-12,2023,3,1,Synergize Ubiquitous Info-Mediaries,Electronics,Luxury,Thành Mai Hoàng
223,1349,128,8,21336232.0,2667029.0,456,2024-05-28,2024,5,2,Seize Value-Added Bandwidth,Sports,Luxury,Anh Dương
224,1873,121,10,28217670.0,2821767.0,498,2023-01-25,2023,1,1,Evolve Efficient Metrics,Electronics,Luxury,
225,1252,101,17,61332498.0,3607794.0,114,2024-08-10,2024,8,3,Extend Customized E-Tailers,Books,Luxury,
226,1473,132,14,34800346.0,2485739.0,484,2023-04-17,2023,4,2,Streamline Compelling Communities,Electronics,Luxury,Hương Hoàng
227,56,268,1,3320743.0,3320743.0,128,2023-04-06,2023,4,2,Reinvent One-To-One Synergies,Furniture,Luxury,Cô Yến Bùi
228,962,8,4,19666092.0,4916523.0,377,2024-07-31,2024,7,3,Extend Interactive Web-Readiness,Books,Luxury,Bà Ánh Nguyễn
229,1297,154,12,25641948.0,2136829.0,26,2024-07-02,2024,7,3,Maximize E-Business Models,Clothing,Luxury,
230,1089,261,17,32369258.0,1904074.0,34,2023-11-05,2023,11,4,Exploit Back-End Markets,Sports,Premium,Phúc Hoàng
231,1096,19,14,16747206.0,1196229.0,196,2023-06-14,2023,6,2,Strategize B2B Partnerships,Clothing,Premium,
232,933,31,8,6294920.0,786865.0,371,2024-09-05,2024,9,3,Expedite Transparent Niches,Clothing,Premium,Lâm Thị Vũ
233,1772,142,9,40253544.0,4472616.0,15,2023-06-30,2023,6,2,Maximize Proactive Action-Items,Books,Luxury,Hoàng Hoàng
234,1630,235,17,82389412.0,4846436.0,289,2024-12-08,2024,12,4,Mesh Proactive Relationships,Clothing,Luxury,
235,138,299,17,27877059.0,1639827.0,112,2024-09-11,2024,9,3,Streamline Rich Communities,Clothing,Premium,Nhật Trần
236,1874,90,16,24409824.0,1525614.0,54,2024-11-29,2024,11,4,Drive Collaborative Experiences,Electronics,Premium,Quý cô Hạnh Phạm
237,1714,2,10,24856760.0,2485676.0,411,2024-10-28,2024,10,4,Re-Intermediate Mission-Critical Functionalities,Books,Luxury,
238,1779,289,20,48645960.0,2432298.0,317,2024-12-27,2024,12,4,Synergize Ubiquitous Info-Mediaries,Electronics,Luxury,Ông Quang Hoàng
239,1052,178,8,37197136.0,4649642.0,131,2023-10-31,2023,10,4,Whiteboard Next-Generation Platforms,Electronics,Luxury,Chị Lan Dương
240,830,90,5,7628070.0,1525614.0,150,2024-07-18,2024,7,3,Drive Collaborative Experiences,Electronics,Premium,
241,91,107,3,5371728.0,1790576.0,481,2024-06-16,2024,6,2,Target Vertical E-Markets,Books,Premium,Hải Mai Lê
242,1668,266,16,15929104.0,995569.0,291,2024-11-12,2024,11,4,Reinvent Mission-Critical Systems,Clothing,Premium,
243,1821,289,14,34052172.0,2432298.0,340,2023-11-29,2023,11,4,Synergize Ubiquitous Info-Mediaries,Electronics,Luxury,
244,55,163,11,7736542.0,703322.0,194,2024-10-14,2024,10,4,Disintermediate Viral Convergence,Electronics,Premium,An Văn Hoàng
245,824,168,8,14666888.0,1833361.0,261,2024-10-16,2024,10,4,Synthesize Virtual E-Markets,Furniture,Premium,Chị Thảo Đặng
246,10,233,3,6342720.0,2114240.0,263,2024-08-16,2024,8,3,Monetize Cross-Media Users,Books,Luxury,
247,654,286,14,62183506.0,4441679.0,69,2024-03-08,2024,3,1,Transform Dynamic Models,Clothing,Luxury,
248,1504,122,10,44945480.0,4494548.0,262,2023-05-08,2023,5,2,Empower Robust Relationships,Books,Luxury,
249,1483,31,20,15737300.0,786865.0,390,2024-04-18,2024,4,2,Expedite Transparent Niches,Clothing,Premium,Khoa Hoàng
250,1161,243,19,34502765.0,1815935.0,2,2023-04-01,2023,4,2,Streamline Turn-Key Supply-Chains,Electronics,Premium,Quý cô Kim Phạm
251,4,272,12,47782080.0,3981840.0,249,2024-08-25,2024,8,3,Embrace 24/7 Architectures,Food,Luxury,Bà Yến Trần
252,183,116,18,52188588.0,2899366.0,49,2024-05-02,2024,5,2,Cultivate 24/7 Communities,Sports,Luxury,Trọng Hoàng
253,102,75,14,47195414.0,3371101.0,162,2024-11-23,2024,11,4,Maximize Cutting-Edge Paradigms,Electronics,Luxury,Dũng Mai
254,1176,39,3,9143709.0,3047903.0,279,2024-03-15,2024,3,1,Monetize World-Class Deliverables,Sports,Luxury,Kim Phú Bùi
255,1607,280,8,7256784.0,907098.0,438,2024-12-23,2024,12,4,Mesh Leading-Edge E-Commerce,Furniture,Premium,Hải Đặng
256,610,273,7,10554635.0,1507805.0,221,2023-12-08,2023,12,4,Evolve Enterprise Experiences,Food,Premium,
257,886,141,10,32365890.0,3236589.0,39,2023-05-03,2023,5,2,Innovate Vertical Markets,Electronics,Luxury,
258,1361,38,3,2332107.0,777369.0,232,2024-04-03,2024,4,2,Brand Clicks-And-Mortar Portals,Books,Premium,Phương Dương
259,1127,115,5,15739085.0,3147817.0,82,2024-04-12,2024,4,2,Embrace Strategic Users,Food,Luxury,Bác Quang Đặng
260,457,13,6,24312930.0,4052155.0,231,2024-11-14,2024,11,4,Aggregate Robust E-Services,Clothing,Luxury,Hạnh Phạm
261,1461,82,1,4833637.0,4833637.0,111,2023-03-15,2023,3,1,Extend 24/365 Web Services,Electronics,Luxury,Duyên Bùi
262,1988,72,10,31786920.0,3178692.0,390,2023-12-05,2023,12,4,Strategize Clicks-And-Mortar Methodologies,Books,Luxury,Khoa Hoàng
263,1794,49,20,7701120.0,385056.0,27,2023-04-24,2023,4,2,Transition Impactful Info-Mediaries,Food,Mid,
264,705,271,20,18317180.0,915859.0,340,2023-04-26,2023,4,2,Transition Holistic Partnerships,Sports,Premium,
265,23,134,14,51703232.0,3693088.0,321,2024-08-25,2024,8,3,Matrix Revolutionary Applications,Electronics,Luxury,
266,1747,231,20,92832380.0,4641619.0,293,2024-11-30,2024,11,4,Reinvent Frictionless Supply-Chains,Sports,Luxury,Lâm Nguyễn
267,1527,239,8,27751096.0,3468887.0,396,2023-09-24,2023,9,3,Cultivate Interactive E-Tailers,Furniture,Luxury,Phúc Đức Trần
268,1713,238,5,1937450.0,387490.0,220,2023-09-27,2023,9,3,Enhance E-Business Architectures,Clothing,Mid,Cô Khoa Nguyễn
269,1383,164,11,54563388.0,4960308.0,483,2023-04-23,2023,4,2,Enable Distributed Partnerships,Clothing,Luxury,Anh Tùng Đặng
270,299,278,3,13913019.0,4637673.0,417,2023-10-05,2023,10,4,Productize Dot-Com Deliverables,Furniture,Luxury,
271,1093,300,13,40862588.0,3143276.0,489,2023-06-03,2023,6,2,E-Enable B2B Initiatives,Electronics,Luxury,
272,1762,155,2,2799280.0,1399640.0,256,2024-06-12,2024,6,2,Benchmark Virtual Users,Clothing,Premium,Lâm Hoàng Bùi
273,4,160,5,10391190.0,2078238.0,249,2024-08-25,2024,8,3,Engage Collaborative Bandwidth,Furniture,Luxury,Bà Yến Trần
274,332,58,6,5086632.0,847772.0,249,2023-02-28,2023,2,1,Benchmark Seamless Bandwidth,Books,Premium,Bà Yến Trần
275,779,176,11,3786189.0,344199.0,488,2023-11-13,2023,11,4,Synergize Integrated Convergence,Furniture,Mid,Thành Mai
276,1422,100,12,31624620.0,2635385.0,206,2024-09-07,2024,9,3,Unleash Magnetic Action-Items,Clothing,Luxury,Quang Bùi
277,58,90,12,18307368.0,1525614.0,25,2023-08-16,2023,8,3,Drive Collaborative Experiences,Electronics,Premium,
278,1631,81,15,2737365.0,182491.0,47,2023-01-04,2023,1,1,Incentivize Frictionless Experiences,Clothing,Mid,Tú Dương
279,822,188,15,38587080.0,2572472.0,381,2024-06-22,2024,6,2,Embrace Rich Experiences,Electronics,Luxury,Hà Đức Bùi
280,1194,41,10,47206620.0,4720662.0,483,2024-02-02,2024,2,1,Harness Compelling Partnerships,Books,Luxury,Anh Tùng Đặng
281,617,269,12,45763584.0,3813632.0,319,2023-05-08,2023,5,2,Unleash Plug-And-Play Markets,Clothing,Luxury,
282,1983,291,11,2505965.0,227815.0,58,2023-10-17,2023,10,4,Extend Value-Added Info-Mediaries,Food,Mid,Nhiên Nguyễn
283,64,275,9,28143729.0,3127081.0,108,2023-03-19,2023,3,1,Deliver Frictionless Niches,Electronics,Luxury,
284,32,260,7,7863086.0,1123298.0,136,2024-09-27,2024,9,3,Revolutionize Frictionless Web Services,Clothing,Premium,Bà Linh Mai
285,78,55,13,47275163.0,3636551.0,25,2024-12-20,2024,12,4,Seize Efficient Communities,Food,Luxury,
286,106,141,9,29129301.0,3236589.0,386,2024-11-11,2024,11,4,Innovate Vertical Markets,Electronics,Luxury,Quý ông Tú Phạm
287,286,256,4,6419912.0,1604978.0,352,2023-06-20,2023,6,2,Incentivize Customized E-Services,Clothing,Premium,Nhật Đặng
288,692,255,10,23765430.0,2376543.0,461,2024-12-15,2024,12,4,Brand Distributed Models,Books,Luxury,Khoa Vũ
289,1853,227,16,41429296.0,2589331.0,298,2024-01-10,2024,1,1,Monetize Strategic E-Business,Food,Luxury,Hưng Vũ
290,38,212,20,52877440.0,2643872.0,410,2023-10-12,2023,10,4,Reinvent Distributed E-Commerce,Books,Luxury,Quý cô Thành Bùi
291,1002,145,7,25715074.0,3673582.0,146,2023-07-30,2023,7,3,Incentivize B2B Roi,Electronics,Luxury,
292,1490,171,5,630400.0,126080.0,212,2024-08-14,2024,8,3,Aggregate Synergistic Partnerships,Food,Mid,An Hải Mai
293,1769,217,16,42458496.0,2653656.0,441,2023-04-04,2023,4,2,Deliver Wireless Metrics,Clothing,Luxury,Chị Xuân Mai
294,413,258,9,1172844.0,130316.0,372,2024-02-06,2024,2,1,Deliver Killer Info-Mediaries,Food,Mid,Hải Vũ
295,379,100,13,34260005.0,2635385.0,379,2024-03-01,2024,3,1,Unleash Magnetic Action-Items,Clothing,Luxury,Cô Lâm Dương
296,1186,259,1,1927608.0,1927608.0,192,2024-06-21,2024,6,2,Matrix Back-End Initiatives,Furniture,Premium,
297,784,283,10,7766380.0,776638.0,343,2024-11-21,2024,11,4,Evolve Cross-Platform Mindshare,Food,Premium,
298,1078,147,11,32961742.0,2996522.0,190,2023-03-06,2023,3,1,Disintermediate Cutting-Edge Info-Mediaries,Electronics,Luxury,
299,89,22,4,7032764.0,1758191.0,453,2023-03-26,2023,3,1,Orchestrate Holistic Interfaces,Furniture,Premium,Kim Dương
300,583,52,5,8710550.0,1742110.0,202,2023-12-05,2023,12,4,Re-Contextualize Dynamic Experiences,Clothing,Premium,
301,1838,264,2,6258438.0,3129219.0,490,2024-12-10,2024,12,4,Scale 24/365 Users,Clothing,Luxury,Chị An Phạm
302,835,268,13,43169659.0,3320743.0,302,2023-03-18,2023,3,1,Reinvent One-To-One Synergies,Furniture,Luxury,Tú Mai
303,1158,160,11,22860618.0,2078238.0,154,2023-07-13,2023,7,3,Engage Collaborative Bandwidth,Furniture,Luxury,
304,981,44,18,6075864.0,337548.0,487,2023-01-23,2023,1,1,Harness User-Centric Bandwidth,Electronics,Mid,
305,95,86,4,3036196.0,759049.0,143,2024-03-24,2024,3,1,Orchestrate Best-Of-Breed Info-Mediaries,Sports,Premium,
306,1069,102,3,7596504.0,2532168.0,428,2023-09-23,2023,9,3,Strategize Customized Schemas,Food,Luxury,
307,137,259,2,3855216.0,1927608.0,46,2024-03-07,2024,3,1,Matrix Back-End Initiatives,Furniture,Premium,Hương Dương
308,1361,285,5,277175.0,55435.0,232,2024-04-03,2024,4,2,Scale E-Business Web-Readiness,Clothing,Budget,Phương Dương
309,822,215,8,17668720.0,2208590.0,381,2024-06-22,2024,6,2,Scale Impactful Deliverables,Furniture,Luxury,Hà Đức Bùi
310,350,68,9,29083158.0,3231462.0,202,2023-08-31,2023,8,3,Matrix Customized Platforms,Furniture,Luxury,
311,343,228,17,44676085.0,2628005.0,314,2023-07-18,2023,7,3,Envisioneer Collaborative Applications,Food,Luxury,
312,640,293,15,44282160.0,2952144.0,168,2023-12-12,2023,12,4,Disintermediate E-Business Channels,Clothing,Luxury,Bác Hưng Lê
313,474,244,15,50685165.0,3379011.0,139,2024-04-04,2024,4,2,Generate Holistic E-Commerce,Electronics,Luxury,Cô Hạnh Hoàng
314,880,232,12,27264288.0,2272024.0,23,2023-01-26,2023,1,1,Brand Viral Roi,Clothing,Luxury,Bác Thành Dương
315,692,244,19,64201209.0,3379011.0,461,2024-12-15,2024,12,4,Generate Holistic E-Commerce,Electronics,Luxury,Khoa Vũ
316,755,55,10,36365510.0,3636551.0,124,2023-08-29,2023,8,3,Seize Efficient Communities,Food,Luxury,Huy Bảo Mai
317,1702,73,8,35323968.0,4415496.0,382,2023-02-17,2023,2,1,Utilize Scalable Synergies,Furniture,Luxury,
318,853,29,3,12926478.0,4308826.0,268,2024-08-21,2024,8,3,Scale Cutting-Edge Roi,Sports,Luxury,Khoa Bùi
319,1917,222,17,61580902.0,3622406.0,109,2023-01-13,2023,1,1,Enable Customized Architectures,Furniture,Luxury,An Hữu Đặng
320,1842,210,15,8656095.0,577073.0,443,2023-08-01,2023,8,3,Maximize Robust Convergence,Electronics,Premium,
321,1924,205,16,24297136.0,1518571.0,319,2023-06-01,2023,6,2,Exploit Next-Generation E-Services,Books,Premium,
322,56,59,13,21849451.0,1680727.0,128,2023-04-06,2023,4,2,Re-Intermediate Synergistic Convergence,Books,Premium,Cô Yến Bùi
323,1912,269,3,11440896.0,3813632.0,144,2023-07-31,2023,7,3,Unleash Plug-And-Play Markets,Clothing,Luxury,
324,462,133,9,22134537.0,2459393.0,233,2023-05-19,2023,5,2,E-Enable Sticky Relationships,Furniture,Luxury,Lâm Trần
325,1939,265,12,40328568.0,3360714.0,333,2023-04-12,2023,4,2,Incubate Magnetic E-Business,Food,Luxury,
326,832,76,13,47960978.0,3689306.0,405,2024-05-06,2024,5,2,Maximize B2B Platforms,Clothing,Luxury,
327,921,285,20,1108700.0,55435.0,58,2024-02-12,2024,2,1,Scale E-Business Web-Readiness,Clothing,Budget,Nhiên Nguyễn
328,415,291,19,4328485.0,227815.0,496,2023-12-24,2023,12,4,Extend Value-Added Info-Mediaries,Food,Mid,
329,554,42,14,22620066.0,1615719.0,312,2023-10-07,2023,10,4,Syndicate Sticky Functionalities,Sports,Premium,
330,723,145,1,3673582.0,3673582.0,471,2023-08-07,2023,8,3,Incentivize B2B Roi,Electronics,Luxury,
331,768,175,20,21371080.0,1068554.0,328,2023-01-31,2023,1,1,Engage Robust Initiatives,Electronics,Premium,Hoàng Nguyễn
332,566,67,14,66618314.0,4758451.0,462,2024-09-25,2024,9,3,Disintermediate Cutting-Edge Roi,Furniture,Luxury,
333,1044,140,20,71700340.0,3585017.0,118,2023-09-19,2023,9,3,Generate 24/365 Eyeballs,Food,Luxury,Tùng Mai Mai
334,1761,5,19,37459450.0,1971550.0,51,2023-08-22,2023,8,3,Redefine 24/365 Architectures,Books,Premium,Hải Hải Phạm
335,1644,121,13,36682971.0,2821767.0,109,2023-04-11,2023,4,2,Evolve Efficient Metrics,Electronics,Luxury,An Hữu Đặng
336,5,130,11,45138863.0,4103533.0,413,2024-10-17,2024,10,4,Leverage Rich Paradigms,Electronics,Luxury,Hưng Bảo Lê
337,1200,96,19,67016477.0,3527183.0,84,2023-12-09,2023,12,4,Orchestrate Magnetic Eyeballs,Books,Luxury,
338,1794,209,12,5940828.0,495069.0,27,2023-04-24,2023,4,2,Evolve Visionary Content,Food,Mid,
339,1238,224,2,5481576.0,2740788.0,237,2023-12-30,2023,12,4,E-Enable Robust Communities,Books,Luxury,
340,59,163,13,9143186.0,703322.0,16,2023-12-22,2023,12,4,Disintermediate Viral Convergence,Electronics,Premium,
341,685,208,10,13883090.0,1388309.0,418,2024-04-04,2024,4,2,Engage Dot-Com E-Commerce,Furniture,Premium,
342,1166,94,19,6147792.0,323568.0,277,2024-09-15,2024,9,3,Morph Web-Enabled Convergence,Electronics,Mid,Dũng Vũ
343,522,273,11,16585855.0,1507805.0,248,2024-01-06,2024,1,1,Evolve Enterprise Experiences,Food,Premium,Bảo Mai Bùi
344,1956,267,20,98236500.0,4911825.0,241,2023-05-04,2023,5,2,Drive Wireless Models,Clothing,Luxury,Vân Vũ
345,1634,65,13,40220466.0,3093882.0,100,2023-11-26,2023,11,4,Integrate Proactive Interfaces,Clothing,Luxury,Nhiên Phạm
346,1050,278,7,32463711.0,4637673.0,140,2024-11-30,2024,11,4,Productize Dot-Com Deliverables,Furniture,Luxury,
347,1556,22,12,21098292.0,1758191.0,199,2024-07-22,2024,7,3,Orchestrate Holistic Interfaces,Furniture,Premium,
348,769,89,10,7869390.0,786939.0,105,2024-09-02,2024,9,3,Facilitate Rich Paradigms,Sports,Premium,
349,1908,213,12,27181536.0,2265128.0,50,2023-05-26,2023,5,2,Repurpose Cutting-Edge Interfaces,Sports,Luxury,
350,842,13,8,32417240.0,4052155.0,431,2023-03-08,2023,3,1,Aggregate Robust E-Services,Clothing,Luxury,Nam Thế Lê
351,221,61,13,54199834.0,4169218.0,156,2024-01-14,2024,1,1,Synthesize Seamless Paradigms,Books,Luxury,Bảo Văn Bùi
352,960,73,17,75063432.0,4415496.0,376,2023-01-08,2023,1,1,Utilize Scalable Synergies,Furniture,Luxury,Xuân Phạm
353,1778,280,18,16327764.0,907098.0,330,2023-07-14,2023,7,3,Mesh Leading-Edge E-Commerce,Furniture,Premium,Lâm Xuân Trần
354,723,275,18,56287458.0,3127081.0,471,2023-08-07,2023,8,3,Deliver Frictionless Niches,Electronics,Luxury,
355,1347,81,16,2919856.0,182491.0,369,2023-12-28,2023,12,4,Incentivize Frictionless Experiences,Clothing,Mid,Trung Đức Đặng
356,807,260,9,10109682.0,1123298.0,82,2024-11-27,2024,11,4,Revolutionize Frictionless Web Services,Clothing,Premium,Bác Quang Đặng
357,753,280,12,10885176.0,907098.0,31,2024-12-19,2024,12,4,Mesh Leading-Edge E-Commerce,Furniture,Premium,Bác Thành Nguyễn
358,1281,74,16,27954288.0,1747143.0,216,2024-09-10,2024,9,3,Unleash Global Initiatives,Furniture,Premium,
359,693,64,20,54360580.0,2718029.0,199,2023-11-25,2023,11,4,Unleash End-To-End Methodologies,Furniture,Luxury,
360,829,211,3,9093273.0,3031091.0,79,2023-09-12,2023,9,3,Optimize Proactive Systems,Books,Luxury,
361,1833,270,11,27173399.0,2470309.0,394,2023-10-23,2023,10,4,Revolutionize Open-Source Interfaces,Food,Luxury,Ông Tú Lê
362,1973,251,20,86230220.0,4311511.0,324,2023-12-02,2023,12,4,Incubate Cross-Platform Platforms,Electronics,Luxury,Khoa Nguyễn
363,253,273,8,12062440.0,1507805.0,233,2023-11-14,2023,11,4,Evolve Enterprise Experiences,Food,Premium,Lâm Trần
364,1507,148,5,7397075.0,1479415.0,286,2023-07-31,2023,7,3,Unleash Distributed Web-Readiness,Electronics,Premium,Bác Tùng Nguyễn
365,1002,171,2,252160.0,126080.0,146,2023-07-30,2023,7,3,Aggregate Synergistic Partnerships,Food,Mid,
366,1692,119,8,5480168.0,685021.0,165,2023-07-06,2023,7,3,Unleash Holistic Solutions,Electronics,Premium,Phúc Đặng
367,1568,21,14,29962954.0,2140211.0,27,2023-03-26,2023,3,1,Mesh User-Centric Functionalities,Food,Luxury,
368,633,173,11,20890562.0,1899142.0,189,2024-08-30,2024,8,3,Utilize User-Centric E-Markets,Furniture,Premium,
369,1931,36,7,3033212.0,433316.0,11,2023-03-31,2023,3,1,Extend Magnetic Supply-Chains,Food,Mid,Quang Hải Phạm
370,1833,64,12,32616348.0,2718029.0,394,2023-10-23,2023,10,4,Unleash End-To-End Methodologies,Furniture,Luxury,Ông Tú Lê
371,1035,182,11,9690219.0,880929.0,262,2024-12-07,2024,12,4,Brand Rich Action-Items,Books,Premium,
372,1371,53,19,74464705.0,3919195.0,291,2024-04-16,2024,4,2,Leverage Ubiquitous Architectures,Food,Luxury,
373,1688,95,1,3450973.0,3450973.0,165,2023-09-29,2023,9,3,Optimize Customized E-Commerce,Clothing,Luxury,Phúc Đặng
374,310,56,10,39779060.0,3977906.0,21,2024-06-06,2024,6,2,Grow Open-Source Applications,Sports,Luxury,Châu Đặng
375,1671,109,12,17898144.0,1491512.0,177,2023-08-13,2023,8,3,Incubate World-Class Systems,Food,Premium,Châu Bùi
376,1139,239,8,27751096.0,3468887.0,250,2024-01-27,2024,1,1,Cultivate Interactive E-Tailers,Furniture,Luxury,Quý ông Nam Nguyễn
377,1003,163,6,4219932.0,703322.0,57,2023-12-18,2023,12,4,Disintermediate Viral Convergence,Electronics,Premium,Hoàng Hoàng
378,136,287,7,3596544.0,513792.0,319,2023-04-26,2023,4,2,Utilize Back-End Interfaces,Furniture,Premium,
379,1715,234,9,7925238.0,880582.0,12,2023-05-28,2023,5,2,Evolve Turn-Key Interfaces,Electronics,Premium,
380,1898,2,20,49713520.0,2485676.0,345,2024-03-21,2024,3,1,Re-Intermediate Mission-Critical Functionalities,Books,Luxury,Bác Trung Mai
381,365,61,15,62538270.0,4169218.0,142,2024-04-15,2024,4,2,Synthesize Seamless Paradigms,Books,Luxury,Chị Khoa Nguyễn
382,1634,271,6,5495154.0,915859.0,100,2023-11-26,2023,11,4,Transition Holistic Partnerships,Sports,Premium,Nhiên Phạm
383,1296,144,8,1097280.0,137160.0,138,2023-06-21,2023,6,2,Integrate Bleeding-Edge Partnerships,Electronics,Mid,Dương Hoàng
384,1548,169,7,16574138.0,2367734.0,488,2023-07-31,2023,7,3,Cultivate Scalable Applications,Books,Luxury,Thành Mai
385,306,160,17,35330046.0,2078238.0,138,2024-07-24,2024,7,3,Engage Collaborative Bandwidth,Furniture,Luxury,Dương Hoàng
386,855,215,19,41963210.0,2208590.0,47,2023-10-25,2023,10,4,Scale Impactful Deliverables,Furniture,Luxury,Tú Dương
387,554,27,10,4376350.0,437635.0,312,2023-10-07,2023,10,4,Incentivize Compelling Relationships,Sports,Mid,
388,686,58,3,2543316.0,847772.0,354,2023-05-03,2023,5,2,Benchmark Seamless Bandwidth,Books,Premium,Phương Hoàng
389,1909,299,10,16398270.0,1639827.0,460,2023-11-09,2023,11,4,Streamline Rich Communities,Clothing,Premium,
390,1084,52,16,27873760.0,1742110.0,344,2023-03-07,2023,3,1,Re-Contextualize Dynamic Experiences,Clothing,Premium,Kim Đức Hoàng
391,597,69,18,88414974.0,4911943.0,392,2023-04-04,2023,4,2,Morph Robust E-Markets,Sports,Luxury,Hải Hải Vũ
392,1145,200,13,40519154.0,3116858.0,435,2023-01-06,2023,1,1,Maximize Open-Source Mindshare,Sports,Luxury,Khoa Mai
